Species		-	Copia	Gypsy	Harbinger	Helitron	L1	MSAT	MuDR	RTE	SAT	SINE2/tRNA	hAT	unclassified
4_Transposome/Sorghum_halepense-JG_CO_218_B	0.00158628570620186	0.0945829726707253	0.490960232552559	0.0141971202484906	0.0025288547904503	0.0040265589228852	4.37146216519014e-05	0.00590340538715541	7.21262556950842e-05	0.00128216397058716	0.000151052228227328	0.00455375334133632	0.0375917240861499	
4_Transposome/Sorghum_halepense-JG_CO_218_C	0.000937623258540702	0.0914356623569222	0.463451623278003	0.0125878235261753	0.00244986921854903	0.00374657138456979	5.21397213712281e-05	0.0053609546838115	8.42093407317193e-05	0.000987112616054191	0.000123318311504715	0.00424921333368436	0.0349840789692744	
4_Transposome/Sorghum_halepense-JG_CO_218_D	0.0015249557319618	0.119137004553679	0.570430496101775	0.0110238152494832	0.00258828088510434	0.00371430962603655	4.24728996377884e-05	0.00601139623233608	8.17701502316306e-05	0.000751418054905516	0.000107645116905063	0.00381355164006815	0.049819045700335	
4_Transposome/Sorghum_halepense-JG_CO_218_G	0.00142191085938485	0.090261476567404	0.483034964513924	0.0154160215726548	0.00245985044374495	0.00418194892105924	5.41299259719433e-05	0.0056989384345701	7.49706323498907e-05	0.00100592860725449	0.000136079307032181	0.00460508477646678	0.0354933954410896	
4_Transposome/Sorghum_halepense-JG_CO_218_H	0.00122369722400039	0.0841282172596929	0.455374913243764	0.0146558940465798	0.00257534880167888	0.00386357233940816	5.37465156282277e-05	0.00534639079090635	7.83941910432661e-05	0.00158104869245209	0.000149690073657043	0.00463658136244592	0.0346896517723415	
4_Transposome/Sorghum_halepense-JG_CO_220_C	0.00160671137440248	0.0900823948549625	0.480828667459454	0.0163806202983832	0.00259224491352734	0.004225005992151	4.51836421855607e-05	0.00584878207627552	7.85953829897504e-05	0.00144199318770733	0.000140237930790708	0.00499793369831579	0.0348179291884063	
4_Transposome/Sorghum_halepense-JG_CO_220_D	0.000945727968299457	0.0915917420948323	0.507854243784177	0.0171276529175621	0.00263889973384375	0.00413067188397768	4.9297636141625e-05	0.00608194081303815	7.23407412159581e-05	0.00122429559662389	0.00014500509545748	0.00496938222714728	0.0380825995083687	
4_Transposome/Sorghum_halepense-JG_CO_220_E	0.00129108290762224	0.0894062686864858	0.473564728811251	0.0154965192309146	0.00246795077189558	0.00400942919750965	5.01271118582887e-05	0.00547566460074412	7.99139752772494e-05	0.00101954159002358	0.00012644283667577	0.00468562077692076	0.0359755737692502	
4_Transposome/Sorghum_halepense-JG_CO_223_A	0.00160849059379436	0.0887668193533707	0.475685096144792	0.0145559970242	0.00248031128518472	0.00397180753293323	5.29672889770423e-05	0.00550075064501216	7.67555796831815e-05	0.00124715265782818	0.000143081086705378	0.00459167878858935	0.0353789833224556	
4_Transposome/Sorghum_halepense-JG_CO_223_C	0.00131447111123463	0.0936528426505125	0.506940224932593	0.0159105013583562	0.00247202123246443	0.00416876362279339	3.63380735163249e-05	0.00607441896684503	7.28215165733343e-05	0.00114654598733898	0.000103969041405894	0.00472496802553074	0.0380110976203742	
4_Transposome/Sorghum_halepense-JG_CO_223_D	0.00116190397783658	0.091605667227412	0.472313002334816	0.0138550214349271	0.00233822034251751	0.00412514019449052	4.88280462151494e-05	0.00565683842741443	8.98817644845864e-05	0.000946848024417789	0.000141145308002047	0.00448155802234415	0.0356013679443642	
4_Transposome/Sorghum_halepense-JG_CO_223_F	0.00114762533113995	0.0903502374856228	0.460518556937955	0.0136050484811405	0.00239088754569809	0.0038471063759339	5.64886723265222e-05	0.00538322073116005	7.72701269841607e-05	0.000990231686920653	0.00013006657229508	0.0043834572791156	0.0349302357273632	
4_Transposome/Sorghum_halepense-JG_CO_224_A	0.00123924832984989	0.0933030684315557	0.468443529910975	0.0130498136665085	0.00241890278790985	0.00398040342187313	5.75869135218644e-05	0.00552770151791209	8.80028743149949e-05	0.00126043159626857	0.000132246377303656	0.00436247421132181	0.0356847042305053	
4_Transposome/Sorghum_halepense-JG_CO_224_B	0.00106955617026159	0.0792059211598383	0.435839727710528	0.0141381850825441	0.00241208650098457	0.00380794923135496	3.91207358269164e-05	0.00529191385276744	7.18284422155458e-05	0.000919970326458977	0.000140679902937062	0.00452660705470273	0.032243253831221	
4_Transposome/Sorghum_halepense-JG_CO_224_C	0.00142991119648424	0.0870954286522544	0.459167804783723	0.0147109225001988	0.00254422903539731	0.00398704159992893	4.58771173649623e-05	0.00551047650342618	8.09444629447912e-05	0.0011827742751527	0.000150637005145441	0.00452437718672069	0.0337866756874737	
4_Transposome/Sorghum_halepense-JG_CO_224_E	0.000991860053774744	0.0853304863081835	0.445395858033162	0.0129194022468688	0.0022283398462956	0.00359006972081932	6.34340167487484e-05	0.00518318076629222	7.55854656798056e-05	0.000689826473538931	0.000139074215149258	0.0042219671134969	0.034103268157155	
4_Transposome/Sorghum_halepense-JG_CO_224_F	0.00109925802816522	0.0872410189420179	0.447776176870426	0.0125151596156204	0.00221226018722184	0.00365794276891826	5.77373298615853e-05	0.00514431254233675	8.45595991155679e-05	0.00102864535345322	0.00012445623337768	0.00413775573256978	0.0357611181868574	
4_Transposome/Sorghum_halepense-JG_CO_225_A	0.00127552454278672	0.076156390176732	0.418868931857032	0.0147935575837007	0.00280008167935344	0.00362358181963859	5.80748451354494e-05	0.00553378154404089	8.71838916574237e-05	0.000874765455312193	0.000143611565764287	0.00464713047251514	0.0367219691298318	
4_Transposome/Sorghum_halepense-JG_CO_225_C	0.0011005086183992	0.101888098229439	0.473887217276361	0.0114346375407284	0.00263976340988889	0.00367828470452914	6.07784071888163e-05	0.00562629532940827	9.4895526741712e-05	0.000869603214516553	0.000136851437976115	0.00403437456317462	0.0467432393342945	
4_Transposome/Sorghum_halepense-JG_CO_225_D	0.00125179613028934	0.0885655836755494	0.479358660199195	0.0167476327720934	0.00275298711715033	0.00422548096488978	4.75843893647087e-05	0.00600584628980597	8.60626377355564e-05	0.000970433698753224	0.000148132295354257	0.00498353285250446	0.0389954795505307	
4_Transposome/Sorghum_halepense-JG_CO_225_E	0.00134906238542073	0.100587202336558	0.454921055166351	0.0100175297674228	0.00257819855385681	0.00336479969996212	4.94647697887496e-05	0.00578936753174611	8.89864373048946e-05	0.000918369737979304	0.000131782929812431	0.00371913990288955	0.0476742243120256	
4_Transposome/Sorghum_halepense-JG_CO_229_A	0.00169491407036912	0.0775080578850984	0.423688010742004	0.0151154714709774	0.00255836473912335	0.0037339359033217	5.31485469251592e-05	0.00556173436476446	7.39393014438875e-05	0.00117842267072812	0.000146786043262633	0.0043737346142929	0.0324229581516384	
4_Transposome/Sorghum_halepense-JG_CO_229_C	0.00175867875379728	0.0787052977605069	0.411947036010507	0.0148719211097815	0.0026469486655299	0.00368072531312781	5.84061487350689e-05	0.00533095490235212	7.428705408328e-05	0.000876946202187047	0.000148004560818584	0.00436297635668003	0.034898875033558	
4_Transposome/Sorghum_halepense-JG_CO_230_A	0.00116104669813509	0.0879268875534103	0.460155262444498	0.0128899467682484	0.00224632521066163	0.00380893302899297	5.00929929246215e-05	0.0052210143900319	8.19734110872759e-05	0.00103821443527734	0.000123661664256563	0.00417272139308335	0.0343110773098215	
4_Transposome/Sorghum_halepense-JG_CO_230_C	0.00162161462159217	0.0835400044035328	0.436577720036016	0.0122915297915134	0.00237103991558865	0.00349855471706297	5.60446616695519e-05	0.0051471586241718	8.86589850699303e-05	0.000654772399184917	0.000128868615517827	0.00399224869484475	0.0332657921750835	
4_Transposome/Sorghum_halepense-JG_CO_232_A	0.00130258291530473	0.0905426313437109	0.465798687679977	0.0142345253101409	0.00240155457261214	0.00410735370166122	4.50923917425566e-05	0.00540022186253424	8.10940627667408e-05	0.00134990864857088	0.000146773799804937	0.00449876998334149	0.0355170925711815	
4_Transposome/Sorghum_halepense-JG_CO_232_C	0.000970377306100789	0.0882683453054286	0.449309061222362	0.012002653709872	0.00227548821141494	0.00369317975426921	5.05735578121325e-05	0.00516421917820119	8.28217530789771e-05	0.000833887318510855	0.000124651111833208	0.00422050873424395	0.0337338328419457	
4_Transposome/Sorghum_halepense-JG_CO_232_F	0.00158216647649722	0.0870810668124995	0.471910426200038	0.0165027321171524	0.00252725568060457	0.00425122467465643	2.24063024450133e-05	0.00600375708664358	8.59632958121722e-05	0.0012209192032038	0.000123899829395586	0.0048593659485967	0.0333259454618693	
4_Transposome/Sorghum_halepense-JG_CO_235_A	0.00177220335244142	0.0879370295532957	0.433324603887326	0.0127295420563944	0.00240936243355848	0.00364758123541089	5.30401391754666e-05	0.00484612966912302	7.3585110124039e-05	0.000756100286677843	0.000140408954340851	0.00405493106330006	0.0365581640133078	
4_Transposome/Sorghum_halepense-JG_CO_235_C	0.00174661230797528	0.0867299806423665	0.433112926843999	0.0104053410539709	0.00211338457478792	0.00340513281874756	5.6979799655877e-05	0.00486945393897073	7.21525788231085e-05	0.000549033978605271	0.000100710633252084	0.00355381720503168	0.0348524002895416	
4_Transposome/Sorghum_halepense-JG_CO_235_D	0.00138367658768216	0.091478483648486	0.438019786042948	0.0110455828422829	0.00220984813014331	0.00364851673223917	5.75237048050945e-05	0.00506572138707461	7.95747812563176e-05	0.000413579351189662	0.000111360255155625	0.00387869090603366	0.0344269308029863	
4_Transposome/Sorghum_halepense-JG_CO_235_E	0.0014074984571389	0.0896630550062965	0.443900368865811	0.0102154705065955	0.00219008595355817	0.00358293351472707	5.10206425003402e-05	0.00487939169942249	7.70305606667047e-05	0.000777560500128565	0.000106623842733677	0.00362834334854621	0.0363288683372466	
4_Transposome/Sorghum_halepense-JG_CO_239_A	0.00117070975647143	0.0859108667455215	0.429166583355512	0.0109392526696178	0.00224912591548852	0.00355893597217781	4.34048231103784e-05	0.00486973213382895	7.66488557914412e-05	0.000969941048511388	0.000118633649673011	0.00386322616991154	0.0350327287012593	
4_Transposome/Sorghum_halepense-JG_CO_239_B	0.000939533800848293	0.0909086377889019	0.443426466751783	0.0113710548273173	0.00243896061512481	0.0037203770711896	4.90904803571856e-05	0.00521684488106582	8.96351494041281e-05	0.00075519148367636	0.000128926291466838	0.00390202273305645	0.0380997303460933	
4_Transposome/Sorghum_halepense-JG_CO_239_C	0.0014850820369157	0.0811558517761881	0.447205918029518	0.0141513498607431	0.00245383326931529	0.00377899643570694	5.05672754088097e-05	0.00521940195602166	5.13097325680818e-05	0.00122362898735833	0.000138200958609094	0.00454776103464826	0.0335121557077795	
4_Transposome/Sorghum_halepense-JG_CO_241_A	0.00105951253914239	0.0851605945584595	0.429141269684498	0.0108442337937103	0.00225263769401815	0.00365372231366625	4.62863667342336e-05	0.00488904713018329	0.000102504303487424	0.00122466611806148	0.000111829484034078	0.00375427603671299	0.0367956643514867	
4_Transposome/Sorghum_halepense-JG_CO_241_B	0.000925787120828848	0.0874449903138929	0.44072082290543	0.010771950463565	0.00214224367825673	0.00349040482965517	4.87436948266231e-05	0.00499419925567483	7.52445697202183e-05	0.000565731988461474	0.000143221934911764	0.00368555674985324	0.0382599300750129	
4_Transposome/Sorghum_halepense-JG_CO_241_C	0.00137733376590982	0.0866661421671737	0.431461678924572	0.0113490526593177	0.00228545096986175	0.00370187099308305	4.98369019322177e-05	0.00504670199104074	7.36427496958955e-05	0.000729113029226981	0.00011443849764306	0.0038537574558567	0.0373364937045254	
4_Transposome/Sorghum_halepense-JG_CO_241_E	0.00141255025636335	0.0886488018366827	0.43384347666609	0.0113026064417428	0.00215166676896333	0.00360806615088759	4.5642416400761e-05	0.00514863463009287	7.86986684200331e-05	0.000779732089895264	0.000139616123183886	0.00375672289092869	0.0354500556133574	
4_Transposome/Sorghum_halepense-JG_CO_241_F	0.000888266510035065	0.0893194344227947	0.436735130694942	0.0107911960575119	0.00214262002522539	0.00356269893448732	5.65311359828552e-05	0.00515952831819907	9.56288571737191e-05	0.000723206890122452	0.000135507742989224	0.00381675987967397	0.0381069696037584	
4_Transposome/Sorghum_halepense-JG_CO_242_A	0.0014305780206448	0.0879202881687868	0.431028057269528	0.0111239738366513	0.00220068028056255	0.00389030975247697	4.72449808901179e-05	0.00489950114618163	9.95791409321313e-05	0.000118731035508841	0.000126101970468934	0.00360299669957957	0.0351301030581006	
4_Transposome/Sorghum_halepense-JG_CO_242_C	0.000821779221353349	0.0896755710535705	0.436193566471979	0.0108360864208179	0.00230187795660522	0.00364218649649559	5.0639853767656e-05	0.0050203810141778	9.33965179876117e-05	0.000695444366070993	0.000131651104114271	0.00384160797012618	0.036265479785624	
4_Transposome/Sorghum_halepense-JG_CO_242_D	0.000899930149399355	0.0848872079533814	0.462337039728867	0.0152361384973129	0.00263169951054009	0.00401846636730096	3.9565143483594e-05	0.00571378256491161	6.72522348406843e-05	0.00107995592196935	0.000135255687049209	0.00448133758922642	0.0342944599429917	
4_Transposome/Sorghum_halepense-JG_CO_242_E	0.00071280748368519	0.0862163814220749	0.429422758778003	0.0109302611389944	0.00213807390665737	0.00352745368016993	5.50987093102683e-05	0.00507305176762508	7.31067479607163e-05	0.000921428234151169	0.00011834742784686	0.00372847226765778	0.0361558990275176	
4_Transposome/Sorghum_halepense-JG_CO_243_A	0.00108061604160624	0.0864559165380762	0.432207933568523	0.0105078276464297	0.00210909081524002	0.00327270733188289	5.0120942164372e-05	0.00484867229033292	6.33059154926353e-05	0.000942121571173547	0.000118282425483852	0.00354237105471875	0.0342828338603096	
4_Transposome/Sorghum_halepense-JG_CO_243_B	0.00145359143825133	0.0865554127768404	0.433861222598055	0.0102045427015172	0.00210720817249273	0.00341852498073421	4.15856310365215e-05	0.00485131809076768	8.65029968583306e-05	0.000751249382773229	0.000105798740786716	0.00346823130262333	0.0374173111870101	
4_Transposome/Sorghum_halepense-JG_CO_243_C	0.00116393614883571	0.0884498807506546	0.428544099806635	0.0108093584674164	0.00229188959521458	0.00350879805928476	5.16913313633924e-05	0.00490006931985521	8.22803730738022e-05	0.00057803015700068	0.000134698149041832	0.00372102249062204	0.0385409784264335	
4_Transposome/Sorghum_halepense-JG_CO_243_D	0.00116955119314897	0.0870661972381239	0.435252730945773	0.0109697346935756	0.00216746336542148	0.00368111979268	5.5835617017017e-05	0.00510705728384553	8.98996302073496e-05	0.00100245862164351	0.000139537287893854	0.00367566793687694	0.0365375001545336	
4_Transposome/Sorghum_halepense-JG_CO_243_E	0.00172900878940477	0.0872664736160166	0.431887591157347	0.0109657906642993	0.00207996609753687	0.00364939155977437	4.78240270661997e-05	0.00479181964780494	7.7233663899007e-05	0.00119279467601903	0.000135227991885098	0.00379552828025816	0.0389258892212108	
4_Transposome/Sorghum_halepense-JG_CO_243_F	0.00159581160666271	0.0864007468302135	0.435029835352375	0.0119386374457762	0.00224510342813107	0.00377995092128471	6.00730995172607e-05	0.00503115010403171	7.48664616605033e-05	0.00113997936916111	0.000131276356882021	0.00389743804259527	0.0378536803630373	
4_Transposome/Sorghum_halepense-JG_CO_244_A	0.00101629468834557	0.0887992867643636	0.492437279413111	0.0166523800020841	0.0026468568045885	0.00396956960349963	5.48750266615831e-05	0.0061528275194348	7.88765946807325e-05	0.00154787158666611	0.000152214373845489	0.00504070088117168	0.0329642862857161	
4_Transposome/Sorghum_halepense-JG_CO_244_B	0.000874987051598913	0.0810512242939142	0.428980547982595	0.0130103619746152	0.00223291568272215	0.00381685257799102	5.07800789135824e-05	0.00484420686257608	8.0642574035935e-05	0.00100538988028112	0.000135217757228784	0.00419273858237574	0.0316420881399724	
4_Transposome/Sorghum_halepense-JG_CO_244_C	0.00119585470801245	0.0853489938869031	0.424221114194044	0.0115331861724169	0.00227865947656028	0.00366365273898386	3.79602513457908e-05	0.00508134479273448	7.1499903317847e-05	0.00105470130371193	0.00013593150753192	0.00394823663434325	0.0358393644350808	
4_Transposome/Sorghum_halepense-JG_CO_245_A	0.00100282041235849	0.0870505996991929	0.429315895124964	0.0113747754036612	0.00235444063828485	0.00376516996799474	4.50021140053499e-05	0.00488996116566143	8.95635504023665e-05	0.000700558815134256	0.000140971778583383	0.00388834296496075	0.0370601634412181	
4_Transposome/Sorghum_halepense-JG_CO_245_B	0.00145075654495921	0.0839143258212642	0.416178117688163	0.0116471912605107	0.00226275998350536	0.00353794093757301	6.74963384100832e-05	0.00492376140157266	9.03382145860538e-05	0.00075533257126171	0.000127668374148327	0.00394291920706839	0.0349890298449815	
4_Transposome/Sorghum_halepense-JG_CO_245_E	0.0014586221484525	0.0829020935484515	0.436540689288619	0.0137695678977409	0.00266854965678779	0.00368186717916052	5.98086697430235e-05	0.0052683297342532	6.47015837924992e-05	0.000916929586022309	0.000141920299457282	0.00426541891086292	0.0371399981830436	
4_Transposome/Sorghum_halepense-JG_CO_246_A1	0.00118640431167803	0.0752560761848585	0.42512488219774	0.0149337753832936	0.00275452360489805	0.00373385346627658	6.55129350737064e-05	0.00532051924048145	8.30621284183049e-05	0.000788698074425673	0.000139662397559618	0.00482213420385314	0.036242055858485	
4_Transposome/Sorghum_halepense-JG_CO_246_B	0.00119231119404544	0.0740489785379541	0.425522545902375	0.015025971061851	0.00282194824703279	0.00348637648455067	5.18107840854602e-05	0.00540128154793218	7.409165248491e-05	0.000862627740618431	0.000123260009212566	0.00475603591652102	0.0368359769487047	
4_Transposome/Sorghum_halepense-JG_CO_246_C2	0.00111307348994287	0.0870255111592129	0.471475281650038	0.0145130649656656	0.00261121849207563	0.00394864869229355	6.16100855864339e-05	0.00564501594813546	8.00033336191354e-05	0.00106096244786821	0.000143521033652676	0.00465050477382541	0.0353344304508801	
